indType,jsonPhotos,namCategory,namCity,idtCity,namDistrict,namState,namStreet,namSubCategory,numNumber,prop_char_1,prop_char_2,prop_char_5,prop_char_176,prop_char_12,totalGarages,totalRooms,valLocation,idtProperty,latitude,longitude,totalAccess,flgHighlight,idtExternal,namCondominium,prop_char_95,valCondominium,valMonthIptu,flgReservedLocation,valSales,desTitleSite,urlVideo
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53044/73f9da0baf75943b8c1cce0b71f3e237.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53044/9f51df58736c1f2bc6f009dc6c72013e.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53044/8f25142232fb9cde41ddef8dac3f2703.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53044/b0e8b76415659b7f27d112fd6c55dee8.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,SANTA FELICIA,São Paulo,Rua Affonso Botelho de Abreu Sampaio,Padrão,80,,35,1,1,1,1,1,834,53044,-21.9987100000000,-47.9132400000000,98,0,,Edificio Residencial Borsatto,35,100,75,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53034/a87340abb9299c97589d3ae6f907114b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53034/9dc566ec05faec44250c93c89f54f032.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53034/5729dc196962f2ee13ac52f10a9c9bc0.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53034/af7e7820d1d546115983bca64a43a339.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/53034/26e9b14dc172792ef5293ce676fd6566.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,CENTRO,São Paulo,Rua José Bonifácio,Padrão,1509,112.04,158.6,2,1,2,2,2,2224,53034,-22.0154100000000,-47.8938500000000,758,0,,,,,73.72,,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52875/8c37de686ca0585387b983da31d4b13c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52875/9d32b47092f2ab702e4607e0601f79db.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52875/fc4fada07181075a05a70c040231bc6d.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52875/6aca42689ce5ef38a35a0577951849d3.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52875/2f269beff6fd776d3fa7f66c8e214ce5.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Vila Brasília,São Paulo,Rua Costa Rica,Cobertura,75,,90,2,2,1,1,3,1956,52875,-21.9955500000000,-47.8818600000000,510,0,,Edifício Vila Urbana,90,380,90,0,390000,,
L,"[{""idtCondominiumPhotos"":3781,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/452/be69795ed6bd29a77d22427345c5a39d.jpg"",""flgNotShowSite"":0,""namFile"":""be69795ed6bd29a77d22427345c5a39d.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":3782,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/452/509698ef46139389b8b6022473e38b7c.jpg"",""flgNotShowSite"":0,""namFile"":""509698ef46139389b8b6022473e38b7c.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":3783,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/452/3b1558dac886da6e17e76bfaf4460ab7.jpg"",""flgNotShowSite"":0,""namFile"":""3b1558dac886da6e17e76bfaf4460ab7.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":3784,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/452/3aab11a6459f5e75a6ab548603d608d5.jpg"",""flgNotShowSite"":0,""namFile"":""3aab11a6459f5e75a6ab548603d608d5.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":3785,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/452/a006bbc1938824d1ac153305d2946e71.jpg"",""flgNotShowSite"":0,""namFile"":""a006bbc1938824d1ac153305d2946e71.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Parque Arnold Schimidt,São Paulo,Rua Miguel Alves Margarido,Padrão,280,,45,2,2,1,1,3,2500,52861,-22.0032800000000,-47.8948200000000,533,0,,Residencial Next,45,433,145,0,,,
L,"[{""idtCondominiumPhotos"":10993,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/668/27ac115e0178d478adbc1ea51d660d24.jpg"",""flgNotShowSite"":0,""namFile"":""27ac115e0178d478adbc1ea51d660d24.jpg"",""flgMainPicture"":1},{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52591/55e010f2e71137177759cd0ad2188d8.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52591/da46c77addf38d5e8f0ed9e09a02870b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52591/179c7734ce28bd6c8f5320074ab8a8a0.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52591/99e9cbfc7425c9be0b6786db599702e8.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Centro,São Paulo,Rua Marechal Deodoro,Padrão,1460,,74,2,2,2,2,3,2556,52591,-22.0152707637066,-47.8961312733193,133,0,,Residencial Annelise,74,420,156,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52454/a6b42b044d9d8500456a128642d30b80.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52454/b58fe6ce9de5591657e4722fe7a44889.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52454/e6267d85a6a75b62bdced54b9d9e5264.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52454/ea98fbdc8c10cd64ace6fdfbde76fb00.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52454/ffaae5128d3e6bdd7bdb122606bad4aa.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,CENTRO,São Paulo,Rua Major José Inácio,Padrão,1985,,210,3,3,1,1,4,1801,52454,,,1433,0,,Edifício Thomaz Gregory,210,1200,180,,492001,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52445/b0fd70a3f5b5bae6777c2b236f6b1600.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52445/7f102ed787485f736beb4e140c6e37a2.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52445/8e3da72e9b3680b41812cbfc73243998.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52445/89b9fe0ca2996fa2d46e35b3ca63c107.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52445/057b59af9059c948661fc7461c9d1fb6.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Jardim Paraíso,São Paulo,JOAQUIM RODRIGUES BRAVO,Kitnet,75,,30,1,1,1,1,1,600,52445,-22.0087200000000,-47.9005000000000,862,0,,JOAQUIM RODRIGUES ,30,0,,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52410/b57375ee70d4a3e0aac64a38b3e3fc52.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52410/324a0995fe90959133735eb751f7bb07.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52410/22c20e8124d3d15d94001572613cdc1.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52410/3591fc8ecd53962dcc3e99dacb4e879d.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52410/c25dd7a66ec48bd878b874fc7025bcc6.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Jardim Bethânia,São Paulo,Rua Padre Teixeira,Padrão,1357,,280,4,3,3,3,6,6000,52410,-22.0140900000000,-47.8971100000000,1042,0,,Edifício Sesmaria do Pinhal,280,1800,360,,1640000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52371/ca4e9db83bd5ae03742597b76b88901c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52371/ff7648899550023d28236e3d583395c6.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52371/14340aa42cc3dfb942c4c812856e987d.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52371/37c668520e125dbe6ceb8e4684281538.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52371/f913e365c05f2ac0682f7e41a904a809.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Jardim Jóckei Club A,São Paulo,RUA RAY WESLEY HERRICK,Condomínio,1500,270,316.5,3,4,2,2,6,7223,52371,-21.9832900000000,-47.8954100000000,342,0,,Condomínio Village Damha III,,430,310,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52344/871a7a806bf60820b6ae60e04cb2ad77.jpg"",""flgNotShowSite"":0}]",Terreno,São Carlos,1,Jardim Ipanema,São Paulo,Avenida Romualdo Villani,Comercial,0,,250,,,,,,889,52344,-21.9880800000000,-47.9295100000000,239,0,,,,,60,,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52342/8874bf169d9176c9cce4927077308943.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52342/55cecf0bd5fbc102975269ce10f2fe1e.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52342/a90db4970b512e0f351a26c68f615362.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52342/37c14a7121b771eb0b83025b72e97641.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52342/92c5c16ad5c4f5f7bb2d7dc2ab136efb.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Vila Prado,São Paulo,Rua Cândido Padim,Sobrado,215,,250,3,2,3,3,3,2300,52342,,,282,0,,,250,,157,0,700000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52257/43a5ae10141437def750c9496fdfb90c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52257/969e531b75f37b2c9d269eed6defada7.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52257/34b43bf133150dcf04ba5a628c6c0cf1.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52257/9ca3e406da7038ba81b4a50bf41212cd.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52257/d9580b79baded41814a55bd656c2c6ba.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,CENTRO,São Paulo,RUA MAJOR JOSÉ INÁCIO,Sala,1738,,40,,2,,,,1113,52257,,,355,0,,,40,,,,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52255/53a7ebd69c59a5a522422f39a6c453ec.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52255/fdbe259dab390fd5d51ffcefe1f6c8e6.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52255/3541b1ebda16ad4a6c17cc6bf59ec966.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52255/43be9c363fd481b91eb7692b88efe5d4.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52255/d3a916f686aba12b68cd6a7067e825aa.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,CENTRO,São Paulo,RUA MAJOR JOSÉ INÁCIO,Sala,1738,,120,,2,,,,5556,52255,,,164,0,,,120,,,,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52253/a27d57c296c8df9e3454c254b86975cc.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52253/c74b3b44ace1ba0d6f3fe1eaf8c81278.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52253/b1e9ceeff73c22656eb7a54c7676bbda.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52253/9ba4ab9d3872b6fecfd8c22797d90595.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52253/20fa692c257c777908f6eabe146e7392.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Centro,São Paulo,RUA MAJOR JOSÉ INÁCIO,Sala,1738,,24,,2,,,,1334,52253,,,119,0,,,,,,,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52252/7f9946983cdf73803f42f5cbed7f8ea4.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52252/ac4e6171f288f7da171866c4fd0a52.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52252/43e54e0031247adf4e1effa93368274f.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52252/fd0db62f37a323558bc8506b519bc951.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52252/e00ee9e0a8383230b0e23f3a6e6aa362.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,CENTRO,São Paulo,RUA MAJOR JOSÉ INÁCIO,Sala,1738,,14,,2,,,,1257,52252,,,108,0,,,,,,,,,
L,"[{""idtCondominiumPhotos"":20487,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/505/5781f877cbebc36bb5859f724a612968.jpg"",""flgNotShowSite"":0,""namFile"":""5781f877cbebc36bb5859f724a612968.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":1936,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/505/3a6b2489191ac5ae3a5cc11fbe2f3466.jpg"",""flgNotShowSite"":0,""namFile"":""3a6b2489191ac5ae3a5cc11fbe2f3466.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":1937,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/505/6e72fbccbe531752f3896902a45f4ca4.jpg"",""flgNotShowSite"":0,""namFile"":""6e72fbccbe531752f3896902a45f4ca4.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":1938,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/505/434386821463316036d06fb32c374153.jpg"",""flgNotShowSite"":0,""namFile"":""434386821463316036d06fb32c374153.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":1939,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/505/60aa63fcf2e0e34a82361430115aff38.jpg"",""flgNotShowSite"":0,""namFile"":""60aa63fcf2e0e34a82361430115aff38.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,CENTRO,São Paulo,Rua Sete de Setembro,Padrão,1291,,30,1,1,,,1,1290,52250,,,93,0,,Edifício Studio Ásia,,104,13,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52207/b5966607dc9f9e84e1c8f7adfef98b78.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52207/63b4b3c7c6085677a63af3a23895fef5.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52207/2e334ded0cd4b25979c63946b6aaafb3.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52207/842ea24425e8bf049af212ef277511b0.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52207/7fee7b719ef684d318cc0fb09f495dc.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Jardim São Carlos,São Paulo,Rua Treze de Maio,Padrão,2538,174.89,348.21,4,1,4,4,4,1445,52207,-22.0188900000000,-47.8990400000000,571,0,,,,,140,1,440000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52191/e5c37deb296925ed39454e6acc2c2395.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52191/589431a2921103aca46e626fc0da7cb8.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52191/d3abf3aa4ac958668c31d3faa7ffbb3e.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52191/458aac50adfd7c73fec41c97470e1c0.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52191/1df265c5db585189ea79fac8ac052fb3.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Vila São José,São Paulo,Rua José Leme Marques,Barracão,245,,,,1,,,,1700,52191,,,559,0,,,70,,0,,,,
SL,"[{""idtCondominiumPhotos"":81,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/240/6029a2755f3fbc4ab749daaf885ae269.jpg"",""flgNotShowSite"":0,""namFile"":""6029a2755f3fbc4ab749daaf885ae269.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":85,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/240/1904759f9aa6b87fd166ee70190a8ff1.jpg"",""flgNotShowSite"":0,""namFile"":""1904759f9aa6b87fd166ee70190a8ff1.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":87,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/240/a07bbdaac220e92cb7fc013e2adc904.jpg"",""flgNotShowSite"":0,""namFile"":""a07bbdaac220e92cb7fc013e2adc904.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":88,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/240/f51da57b8a383e9a6db6317fe19d5700.jpg"",""flgNotShowSite"":0,""namFile"":""f51da57b8a383e9a6db6317fe19d5700.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":89,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/240/68abffcbadc52effdbc6add45e8f1b40.jpg"",""flgNotShowSite"":0,""namFile"":""68abffcbadc52effdbc6add45e8f1b40.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Jardim Paraíso,São Paulo,Rua Conselheiro João Alfredo,Kitnet,540,,30,1,1,,,1,990,52190,,,965,0,,Edifício Spot Residence São Paulo ,30,200,50,0,170000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52176/f84270613e01edca4a70b211edf55ae.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52176/37410a3fdb9cbc6087913d12b91203dd.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52176/bf5cc55fe00ad8e52f4c06fc0afffa89.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52176/1cf5ef04cba75f8ed2c436aca4ba31f6.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/52176/6bf53c62e98d517421f7ede9a5d9fedc.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Jardim Brasil,São Paulo,Rua Eugênio Franco de Camargo,Barracão,1909,,306,,,12,12,,2778,52176,-22.0143900000000,-47.8780900000000,476,0,,,306,,110,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/51862/d10959c1c33e382bcb485cf040cc73d9.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/51862/163fda27ccbb726919d6881a40536baf.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/51862/42a079243770d1331642f9a2fc1591c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/51862/51221533740e63948e5026b04794fdd0.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/51862/33b28b3d07dc2f2d274e91e8dbfca5de.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Vila Celina,São Paulo,RUA ARTHUR DE OLIVEIRA LIMA,Kitnet,258,,30,1,1,,,1,566,51862,-21.9947168000000,-47.8882352000000,354,1,,Arthur de Oliveira,30,0,,0,,,
