indType,namCategory,namCity,idtCity,namDistrict,namState,namStreet,namSubCategory,Area,Total_area,Bedrooms,Bathrooms,Garages,totalGarages,totalRooms,valSales,idtProperty
S,Casas,São Carlos,1,Jardim Cruzeiro do Sul,São Paulo,RUA ALBERTO MARTINS,Padrão,238.0,330.0,3.0,3.0,0.0,0.0,4.0,405000,11418
S,Casas,São Carlos,1,VILA PRADO,São Paulo,RUA DONA ANA PRADO,Padrão,142.43,425.0,3.0,1.0,0.0,0.0,3.0,270000,11414
S,Casas,São Carlos,1,JARDIM EMBARÉ,São Paulo,RUA AGINALDO MELO NUNES,Padrão,200.0,250.0,3.0,3.0,2.0,2.0,4.0,550000,11360
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA MARCUS VINÍCIUS DE MELLO MORAES,Padrão,189.3,300.0,3.0,3.0,2.0,2.0,4.0,380000,11359
S,Casas,São Carlos,1,JARDIM EMBARÉ,São Paulo,RUA PROFESSORA LUIZA GALVÃO,Padrão,185.0,300.0,3.0,5.0,0.0,0.0,5.0,214000,11273
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA JOAQUIM AUGUSTO RIBEIRO DE SOUZA,Padrão,50.8,150.0,2.0,1.0,2.0,2.0,2.0,190000,11237
S,Casas,São Carlos,1,Planalto Paraíso,São Paulo,RUA NOSSA SENHORA AUXILIADORA,Padrão,220.0,300.0,3.0,3.0,2.0,2.0,4.0,565000,11234
S,Casas,São Carlos,1,Vila Elizabeth,São Paulo,RUA CAMPOS SALLES,Padrão,349.79,5.58,4.0,3.0,5.0,5.0,5.0,820000,11185
S,Casas,São Carlos,1,Jardim Ipanema,São Paulo,Avenida Otto Werner Rosel,Condomínio,60.0,100.0,2.0,2.0,2.0,2.0,3.0,345000,11179
S,Casas,São Carlos,1,Jardim Ricetti,São Paulo,RUA VICENTE DAQUINO,Padrão,96.94,1.21,2.0,1.0,0.0,0.0,2.0,300000,11178
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA LUIZ PROCÓPIO ARAÚJO FERRAZ,Padrão,145.0,150.0,2.0,1.0,0.0,0.0,2.0,265000,11160
S,Casas,São Carlos,1,BELVEDERE,São Paulo,RUA AURÉLIO SANCHEZ,Padrão,205.0,138.0,3.0,2.0,0.0,0.0,4.0,480000,11149
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Padrão,386.0,550.0,3.0,7.0,0.0,0.0,6.0,2341000,11118
S,Casas,São Carlos,1,VILA MARCELINO,São Paulo,RUA FAGUNDES VARELLA,Padrão,289.0,0.0,3.0,2.0,1.0,1.0,3.0,250000,11064
S,Casas,São Carlos,1,ANTENOR GARCIA,São Paulo,AV. DONATO PEDRINO,Padrão,130.0,150.0,2.0,3.0,0.0,0.0,3.0,200000,10969
S,Casas,São Carlos,1,JARDIM BETHÂNIA,São Paulo,RUA PAULINO BOTELHO DE ABREU SAMPAIO,Padrão,270.0,460.0,4.0,10.0,0.0,0.0,8.0,850000,10956
S,Casas,São Carlos,1,Jardim Medeiros,São Paulo,RUA ROMILDO RODRIGUES DE LIMA,Padrão,160.0,218.0,3.0,3.0,0.0,0.0,4.0,347000,10929
S,Casas,São Carlos,1,Quinta dos Buritis,São Paulo,Passeio dos Cardeais,Condomínio,320.0,1000.0,3.0,3.0,0.0,0.0,5.0,1250000,10927
S,Casas,São Carlos,1,MARIA STELLA FAGA,São Paulo,AV. JOÃO DE LOURENÇO,Padrão,240.0,250.0,3.0,3.0,0.0,0.0,4.0,510000,10905
S,Casas,São Carlos,1,JARDIM CARDINALLI,São Paulo,RUA SÃO JOÃO BATISTA DE LA SALLE,Padrão,210.0,300.0,3.0,3.0,0.0,0.0,5.0,550000,10879
S,Casas,São Carlos,1,Residencial Samambaia,São Paulo,RUA CHOJNICE,Padrão,110.0,110.0,2.0,2.0,3.0,3.0,3.0,525000,10875
S,Casas,São Carlos,1,Vila Conceição,São Paulo,RUA MAURÍCIO VALENTE OSÓRIO,Padrão,80.0,150.0,2.0,1.0,0.0,0.0,2.0,210000,10801
S,Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA ERNESTINO BLOCK,Padrão,230.0,150.0,2.0,1.0,0.0,0.0,2.0,420000,10800
S,Casas,São Carlos,1,JARDIM SÃO CARLOS,São Paulo,RUA CONDE DO PINHAL,Padrão,232.59,211.0,3.0,2.0,0.0,0.0,4.0,480000,10792
S,Casas,São Carlos,1,VILA BRASÍLIA,São Paulo,RUA FRANCISCO CASSIANO LOPES,Padrão,80.0,225.0,1.0,1.0,4.0,4.0,1.0,180000,10642
S,Casas,São Carlos,1,VILA BRASÍLIA,São Paulo,RUA FRANCISCO CASSIANO LOPES,Padrão,164.0,225.0,4.0,2.0,0.0,0.0,4.0,300000,10641
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA JOSÉ BONIFÁCIO,Padrão,224.0,120.0,3.0,2.0,0.0,0.0,4.0,850000,10557
S,Casas,São Carlos,1,Jardim Ipanema,São Paulo,Rua Ricardo de Assis Pereira,Padrão,160.0,250.0,3.0,2.0,4.0,4.0,4.0,426000,10351
S,Casas,São Carlos,1,Vila Prado,São Paulo,RUA DONA ANA PRADO,Padrão,23.25,2.8,2.0,1.0,5.0,5.0,2.0,480000,10310
S,Casas,São Carlos,1,JARDIM MUNIQUE,São Paulo,RUA DOMINGOS JULIANO,Padrão,162.0,250.0,3.0,3.0,0.0,0.0,4.0,420000,10303
S,Casas,São Carlos,1,Vila Monteiro (Gleba I),São Paulo,Rua Silvério Ignarra Sobrinho,Padrão,175.0,450.0,3.0,2.0,1.0,1.0,3.0,280000,10264
S,Casas,São Carlos,1,ARNOLD SCHIMIDT,São Paulo,RUA DOS INCONFIDENTES,Padrão,24.41,3.08,4.0,1.0,0.0,0.0,5.0,650000,10255
S,Casas,São Carlos,1,JARDIM BEATRIZ,São Paulo,RUA ANTÔNIO MARTINES CARRERA,Padrão,88.12,150.0,2.0,1.0,0.0,0.0,2.0,180000,10241
S,Casas,São Carlos,1,SÃO JOÃO BATISTA,São Paulo,RUA CAETANO MORUZZI,Padrão,124.2,143.0,2.0,2.0,1.0,1.0,3.0,265000,10240
S,Casas,São Carlos,1,Jardim Cardinalli,São Paulo,AV. PAU BRASIL,Padrão,300.0,402.0,4.0,2.0,2.0,2.0,5.0,750000,10198
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA ETHIWALDO ALEXANDRE MARTINS,Padrão,125.0,300.0,3.0,4.0,0.0,0.0,6.0,477000,10172
S,Casas,São Carlos,1,Jardim Macarengo,São Paulo,RUA ADOLFO CATANI,Padrão,200.0,200.0,6.0,3.0,0.0,0.0,6.0,798000,10165
S,Casas,São Carlos,1,Vila Brasília,São Paulo,RUA EUGÊNIO DE ANDRADE EGAS,Padrão,180.0,180.0,3.0,2.0,1.0,1.0,4.0,341000,10081
S,Casas,São Carlos,1,Portal do Sol,São Paulo,AV. JOSÉ FERRO,Padrão,10000.0,10000.0,3.0,2.0,2.0,2.0,4.0,430000,10038
S,Casas,São Carlos,1,JARDIM BICÃO,São Paulo,RUA MARIA STELLA GRASSI REALI,Padrão,150.0,162.44,2.0,1.0,0.0,0.0,2.0,250000,9975
S,Casas,São Carlos,1,Jardim das Torres Prolongamento,São Paulo,RUA JOÃO MASCARINI,Padrão,70.0,2.5,1.0,1.0,0.0,0.0,1.0,405000,9973
S,Casas,São Carlos,1,ASTOLPHO LUIZ PRADO,São Paulo,RUA ANGELINA GARGANTINI ZACCARIN,Padrão,148.0,187.5,3.0,3.0,0.0,0.0,4.0,250000,9964
SL,Casas,São Carlos,1,CENTRO,São Paulo,RUA VISCONDE DE INHAÚMA,Padrão,200.0,478.5,3.0,1.0,0.0,0.0,3.0,220000,9905
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA MANOEL JOSÉ SERPA,Padrão,360.0,1050.0,3.0,2.0,0.0,0.0,4.0,1276000,9897
SL,Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA IMPERADOR HIROITO,Padrão,100.0,250.0,3.0,2.0,2.0,2.0,4.0,365000,9894
S,Casas,São Carlos,1,DOURADINHO,São Paulo,AV. LUCIANO EDUARDO FÉLIX,Padrão,160.61,199.0,2.0,1.0,0.0,0.0,2.0,320000,9850
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,360.0,475.5,4.0,4.0,6.0,6.0,7.0,2890000,9823
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,380.0,475.0,4.0,5.0,6.0,6.0,8.0,2950000,9822
S,Casas,São Carlos,1,MARIA STELLA FAGA,São Paulo,RUA MAJOR LUIZ TAVARES BASTOS,Padrão,76.0,230.0,2.0,1.0,2.0,2.0,2.0,212000,9800
S,Casas,São Carlos,1,VILA PUREZA,São Paulo,RUA PAULINO BOTELHO DE ABREU SAMPAIO,Padrão,266.0,290.4,4.0,3.0,2.0,2.0,5.0,670000,9732
S,Casas,São Carlos,1,PLANALTO PARAISO,São Paulo,RUA MANOEL JOSÉ SERPA,Padrão,240.0,360.0,3.0,2.0,0.0,0.0,4.0,480000,9729
S,Casas,São Carlos,1,PRESIDENTE COLLOR,São Paulo,RUA NATALINO SBAMPATO,Padrão,148.0,150.0,2.0,3.0,0.0,0.0,2.0,80000,9719
S,Casas,São Carlos,1,PARQUE SANTA MÔNICA,São Paulo,RUA CARLOS SASSO GARCIA,Padrão,8080.0,2278.0,3.0,2.0,0.0,0.0,5.0,1300000,9704
S,Casas,São Carlos,1,JARDIM MEDEIROS,São Paulo,RUA ALMIR JOSÉ TADEU PASCHOALIN,Padrão,170.0,150.0,3.0,2.0,0.0,0.0,4.0,256000,9703
S,Casas,São Carlos,1,NOVA ESTÂNCIA,São Paulo,RUA PARAGUAI,Padrão,360.0,600.0,4.0,2.0,2.0,2.0,5.0,850000,9701
S,Casas,São Carlos,1,Centro,São Paulo,RUA DOM PEDRO II,Padrão,290.0,450.0,4.0,2.0,3.0,3.0,5.0,1224000,9657
S,Casas,São Carlos,1,JARDIM BEATRIZ,São Paulo,RUA PHILOMENA FAUVEL,Padrão,180.0,300.0,2.0,1.0,3.0,3.0,2.0,290000,9627
S,Casas,São Carlos,1,Jardim Bandeirantes,São Paulo,Rua Miguel João,Padrão,180.0,325.0,2.0,1.0,1.0,1.0,2.0,350000,9589
S,Casas,São Carlos,1,SÃO JOÃO BATISTA,São Paulo,RUA ANTÔNIO BLANCO,Padrão,90.0,156.0,2.0,1.0,2.0,2.0,2.0,425000,9579
S,Casas,São Carlos,1,VILA COSTA DO SOL,São Paulo,RUA ANTÔNIO BLANCO,Padrão,250.0,300.0,3.0,1.0,0.0,0.0,3.0,424000,9557
S,Casas,São Carlos,1,CIDADE ARACY,São Paulo,AV. REGIT ARAB,Padrão,372.0,274.6,3.0,1.0,0.0,0.0,3.0,800000,9552
S,Casas,São Carlos,1,JARDIM RICETTI,São Paulo,RUA ANTÔNIO CARRERI,Padrão,189.0,250.0,3.0,2.0,0.0,0.0,4.0,500000,9551
S,Casas,São Carlos,1,VILA BRASÍLIA,São Paulo,RUA LUIZ MARTINS RODRIGUES,Padrão,50.0,136.0,1.0,1.0,0.0,0.0,1.0,150000,9548
S,Casas,São Carlos,1,SÃO CARLOS 3,São Paulo,RUA REINALDO PERONTI,Padrão,127.0,300.0,2.0,1.0,0.0,0.0,2.0,297000,9547
S,Casas,São Carlos,1,Vila Marina,São Paulo,RUA FRANCISCO MARICONDI,Padrão,130.0,250.0,2.0,3.0,1.0,1.0,4.0,350000,9520
S,Casas,São Carlos,1,CIDADE JARDIM,São Paulo,RUA DAS CAMÉLIAS,Padrão,290.0,360.0,3.0,3.0,0.0,0.0,5.0,585000,9469
S,Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA IMPERADOR HIROITO,Padrão,196.0,250.0,2.0,3.0,0.0,0.0,3.0,402800,9429
S,Casas,São Carlos,1,JARDIM ALVORADA,São Paulo,RUA LUIZ BARBOSA DE CAMPOS,Padrão,153.01,0.0,2.0,4.0,0.0,0.0,4.0,400000,9312
S,Casas,São Carlos,1,JARDIM ALVORADA,São Paulo,RUA LUIZ BARBOSA DE CAMPOS,Padrão,153.01,0.0,2.0,4.0,0.0,0.0,4.0,400000,9311
S,Casas,São Carlos,1,JARDIM ALVORADA,São Paulo,RUA LUIZ BARBOSA DE CAMPOS,Padrão,153.01,0.0,2.0,4.0,0.0,0.0,4.0,400000,9310
S,Casas,São Carlos,1,Jardim Alvorada,São Paulo,RUA LUIZ BARBOSA DE CAMPOS,Padrão,153.01,0.0,2.0,4.0,0.0,0.0,4.0,400000,9309
S,Casas,São Carlos,1,VILA PRADO,São Paulo,RUA BENJAMIN CONSTANT,Padrão,126.0,0.0,2.0,3.0,2.0,2.0,3.0,370000,9291
S,Casas,São Carlos,1,VILA MORUMBI,São Paulo,RUA BASÍLIO DIBBO,Padrão,270.0,330.0,3.0,2.0,0.0,0.0,4.0,400000,9249
S,Casas,São Carlos,1,MIRANTE BELA VISTA,São Paulo,RUA BENTO DO CARMO LARA,Padrão,221.0,250.0,3.0,2.0,0.0,0.0,4.0,320000,9245
S,Casas,São Carlos,1,VILA NERY,São Paulo,RUA ABEL GIONGO,Padrão,200.0,300.0,2.0,2.0,1.0,1.0,3.0,450000,9217
S,Casas,São Carlos,1,Jardim Embaré,São Paulo,RUA FORTUNATO DOVIGO,Padrão,165.0,250.0,3.0,2.0,0.0,0.0,4.0,460000,9116
S,Casas,São Carlos,1,VILA BELA VISTA,São Paulo,RUA JOSÉ BENETTI,Padrão,120.0,261.0,2.0,0.0,0.0,0.0,2.0,320000,9109
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA JESUÍNO DE ARRUDA,Padrão,330.0,540.0,4.0,2.0,6.0,6.0,5.0,639000,9077
S,Casas,São Carlos,1,Jardim Nossa Senhora Aparecida,São Paulo,Rua Aristides de Santi,Condomínio,95.0,95.0,4.0,2.0,3.0,3.0,5.0,479000,9053
S,Casas,São Carlos,1,JARDIM TANGARÁ,São Paulo,RUA VICTÓRIO BONUCCI,Padrão,310.0,1200.0,4.0,4.0,0.0,0.0,6.0,800000,8997
S,Casas,São Carlos,1,Jardim Ipanema,São Paulo,Avenida Otto Werner Rosel,Padrão,60.0,0.0,2.0,2.0,1.0,1.0,3.0,250000,8983
S,Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA JULIANO PAROLO,Padrão,120.0,125.0,3.0,2.0,0.0,0.0,4.0,250000,8974
S,Casas,São Carlos,1,Planalto Paraíso,São Paulo,RUA MANOEL JOSÉ SERPA,Sobrado,138.0,144.0,3.0,2.0,2.0,2.0,4.0,600000,8963
S,Casas,São Carlos,1,VILA CARMEM,São Paulo,RUA CESAR DACORSO FILHO,Padrão,101.26,137.5,2.0,1.0,0.0,0.0,2.0,295000,8918
S,Casas,São Carlos,1,VILA MARINA,São Paulo,RUA ARTHUR DE OLIVEIRA LIMA,Padrão,225.0,300.0,3.0,1.0,0.0,0.0,3.0,320000,8911
S,Casas,São Carlos,1,JARDIM PARAISO,São Paulo,RUA DOUTOR SERAFIM VIEIRA DE ALMEIDA,Padrão,127.55,188.91,2.0,1.0,0.0,0.0,2.0,480000,8838
S,Casas,São Carlos,1,Jardim Santa Paula,São Paulo,RUA AMÉRICO JACOMINO CANHOTO,Padrão,100.0,150.0,3.0,2.0,0.0,0.0,4.0,426000,8780
S,Casas,São Carlos,1,JARDIM PAULISTANO,São Paulo,RUA IWAGIRO TOYAMA,Padrão,0.0,300.0,3.0,1.0,0.0,0.0,3.0,350000,8730
S,Casas,São Carlos,1,JARDIM LUTFALLA,São Paulo,RUA JACINTO FAVORETO,Padrão,216.0,413.0,4.0,3.0,2.0,2.0,6.0,532000,8722
S,Casas,São Carlos,1,DOURADINHO,São Paulo,RUA ANTÔNIO PASTORE,Padrão,438.0,232.5,3.0,4.0,0.0,0.0,5.0,600000,8720
S,Casas,São Carlos,1,JARDIM BRASIL,São Paulo,RUA BENTO CARLOS,Padrão,168.0,240.0,3.0,3.0,0.0,0.0,6.0,400000,8715
S,Casas,São Carlos,1,JARDIM REAL,São Paulo,Rua Hermínio Chiari,Padrão,140.0,260.0,3.0,2.0,2.0,2.0,4.0,290000,8699
S,Casas,São Carlos,1,JARDIM MUNIQUE,São Paulo,RUA KARL HERMANN TATSCH,Padrão,220.0,250.0,2.0,3.0,3.0,3.0,3.0,426000,8635
S,Casas,São Carlos,1,VILA MONTEIRO,São Paulo,RUA SÃO PAULO,Padrão,162.33,290.0,2.0,5.0,0.0,0.0,4.0,550000,8634
S,Casas,São Carlos,1,SÃO CARLOS 2,São Paulo,RUA CARLOS TORRES DE CAMPOS,Padrão,0.0,285.0,3.0,1.0,0.0,0.0,4.0,670000,8616
S,Casas,São Carlos,1,Jardim Dona Francisca,São Paulo,Avenida Germano Fher Júnior,Padrão,110.0,200.0,3.0,2.0,2.0,2.0,4.0,280000,8600
S,Casas,São Carlos,1,ESTÂNCIA SUIÇA,São Paulo,AV. ARARAQUARA,Padrão,309.0,780.0,3.0,1.0,2.0,2.0,4.0,700000,8535
S,Casas,São Carlos,1,Vila Prado,São Paulo,RUA DOUTOR PEDRO DE SOUZA CAMPOS FILHO,Padrão,200.0,300.0,3.0,2.0,3.0,3.0,4.0,750000,8528
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA SÃO SEBASTIÃO,Padrão,166.56,266.73,3.0,1.0,1.0,1.0,3.0,2000000,8525
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA RAFAEL DE ABREU SAMPAIO VIDAL,Padrão,200.0,536.9,3.0,2.0,0.0,0.0,4.0,640000,8443
S,Casas,São Carlos,1,BELVEDERE,São Paulo,RUA AURÉLIO SANCHEZ,Padrão,190.0,150.0,4.0,2.0,0.0,0.0,4.0,300000,8407
SL,Casas,São Carlos,1,Jardim Paulistano,São Paulo,RUA PAULO ELIAS,Padrão,127.0,165.0,2.0,2.0,0.0,0.0,3.0,270000,8406
S,Casas,São Carlos,1,ROMEU TORTORELLI,São Paulo,RUA FÁBIO DE ANGELIS PORTO,Padrão,128.0,180.0,4.0,2.0,0.0,0.0,5.0,265000,8402
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA DOMINGOS DIEGUES,Padrão,195.0,300.0,2.0,2.0,0.0,0.0,3.0,276000,8396
S,Casas,São Carlos,1,Vila Conceição,São Paulo,RUA GERALDO BRETAS,Padrão,174.31,250.0,3.0,2.0,3.0,3.0,4.0,380000,8394
S,Casas,São Carlos,1,NSA APARECIDA,São Paulo,RUA DOUTOR ASTOLPHO DE ARAÚJO,Padrão,350.0,200.0,3.0,2.0,0.0,0.0,3.0,745000,8339
S,Casas,São Carlos,1,VILA COSTA DO SOL,São Paulo,RUA CAPITÃO ALBERTO MENDES JÚNIOR,Padrão,158.75,250.0,3.0,1.0,0.0,0.0,3.0,350000,8310
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA DOMINGOS DIEGUES,Padrão,233.36,150.0,3.0,2.0,0.0,0.0,4.0,371000,8308
S,Casas,São Carlos,1,LAGOA SERENA,São Paulo,RUA JOAQUIM EVANGELISTA DE TOLEDO,Padrão,0.0,560.0,5.0,3.0,0.0,0.0,6.0,300000,8307
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,302.96,565.0,3.0,2.0,3.0,3.0,4.0,1800000,8260
S,Casas,São Carlos,1,Residencial Monsenhor Romeu Tortorelli,São Paulo,Avenida João Stella,Condomínio,71.76,274.93,2.0,1.0,2.0,2.0,2.0,262000,8166
S,Casas,São Carlos,1,VILA MARCELINO,São Paulo,RUA GONÇALVES DIAS,Padrão,380.0,190.0,3.0,1.0,0.0,0.0,4.0,510000,8133
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA ALBERTO LANZONI,Padrão,0.0,101.0,3.0,3.0,0.0,0.0,4.0,340000,8132
S,Casas,São Carlos,1,MADRE CABRINI,São Paulo,AV. HÉRCULES SACHI,Padrão,290.0,150.0,4.0,5.0,0.0,0.0,8.0,265000,8115
S,Casas,São Carlos,1,VILA COSTA DO SOL,São Paulo,RUA MARCOLINO LOPES BARRETO,Padrão,134.0,250.0,2.0,1.0,1.0,1.0,2.0,350000,8099
S,Casas,São Carlos,1,Jardim Embaré,São Paulo,RUA ORLANDO DE OLIVEIRA,Padrão,50.0,250.0,1.0,1.0,2.0,2.0,1.0,270000,8095
S,Casas,São Carlos,1,Residencial Samambaia,São Paulo,Rua José Riga,Condomínio,390.0,750.0,4.0,4.0,4.0,4.0,8.0,1900000,8080
S,Casas,São Carlos,1,Vila Prado,São Paulo,AV. SALLUM,Padrão,258.0,330.0,4.0,3.0,2.0,2.0,5.0,650000,8077
S,Casas,São Carlos,1,VILA CELINA,São Paulo,RUA ANITA STELLA,Padrão,353.12,300.0,3.0,2.0,0.0,0.0,4.0,508800,8075
S,Casas,São Carlos,1,BELVEDERE,São Paulo,RUA ERNESTO CHIARI,Padrão,196.0,138.0,5.0,2.0,0.0,0.0,5.0,250000,8072
S,Casas,São Carlos,1,VILA FARIA,São Paulo,RUA TREZE DE MAIO,Padrão,180.0,250.0,3.0,2.0,1.0,1.0,4.0,350000,8071
S,Casas,São Carlos,1,JARDIM TIJUCA,São Paulo,RUA ANA APARECIDA PRADO CANTADOR,Padrão,60.0,437.0,2.0,1.0,1.0,1.0,2.0,330000,8044
S,Casas,São Carlos,1,Jardim Cruzeiro do Sul,São Paulo,RUA NAÇÕES UNIDAS,Padrão,144.67,330.0,2.0,2.0,0.0,0.0,3.0,430000,8036
S,Casas,São Carlos,1,Parque Faber Castell,São Paulo,Alameda dos Pessegueiros,Condomínio,380.0,596.0,3.0,3.0,5.0,5.0,6.0,2000000,8018
S,Casas,São Carlos,1,CIDADE JARDIM,São Paulo,Al DAS HORTÊNCIAS,Padrão,197.46,360.0,3.0,2.0,0.0,0.0,4.0,490000,7995
S,Casas,São Carlos,1,Cidade Jardim,São Paulo,Rua Bernardino Fernandes Nunes,Padrão,160.0,190.0,3.0,2.0,2.0,2.0,4.0,615000,7955
S,Casas,São Carlos,1,JARDIM SÃO CARLOS,São Paulo,RUA JESUÍNO DE ARRUDA,Padrão,258.93,552.0,3.0,2.0,0.0,0.0,4.0,830000,7900
S,Casas,São Carlos,1,JARDIM TANGARÁ,São Paulo,RUA DOMINGOS DE ANGELIS,Padrão,246.0,125.0,3.0,2.0,0.0,0.0,4.0,420000,7899
S,Casas,São Carlos,1,Jardim Ipanema,São Paulo,Avenida Otto Werner Rosel,Padrão,70.0,70.0,3.0,1.0,2.0,2.0,3.0,265000,7878
S,Casas,São Carlos,1,Jardim São Carlos,São Paulo,RUA VINTE E QUATRO DE MAIO,Padrão,186.85,352.0,3.0,2.0,0.0,0.0,3.0,350000,7852
S,Casas,São Carlos,1,SANTA FELICIA,São Paulo,RUA NOSSA SENHORA AUXILIADORA,Padrão,250.0,250.0,3.0,2.0,1.0,1.0,4.0,590000,7846
S,Casas,São Carlos,1,VILA MONTEIRO,São Paulo,RUA FRANCISCO COUTO,Padrão,139.84,209.0,3.0,2.0,2.0,2.0,3.0,350000,7830
S,Casas,São Carlos,1,JARDIM BRASIL,São Paulo,RUA GEMINIANO COSTA,Padrão,240.0,135.0,3.0,2.0,0.0,0.0,4.0,600000,7826
S,Casas,São Carlos,1,Jardim Nova Santa Paula,São Paulo,RUA DOUTOR DONATO DOS SANTOS,Padrão,83.0,92.6,2.0,1.0,0.0,0.0,2.0,235000,7820
S,Casas,São Carlos,1,VILA PRADO,São Paulo,AV. TEIXEIRA DE BARROS,Padrão,190.0,450.0,2.0,2.0,3.0,3.0,2.0,852000,7724
S,Casas,São Carlos,1,Jardim Nova Santa Paula,São Paulo,RUA DOUTOR DONATO DOS SANTOS,Padrão,84.33,92.6,2.0,1.0,2.0,2.0,2.0,205000,7667
S,Casas,São Carlos,1,Jardim Nova Santa Paula,São Paulo,RUA DOUTOR DONATO DOS SANTOS,Padrão,84.33,92.6,2.0,1.0,2.0,2.0,2.0,205000,7666
S,Casas,São Carlos,1,Jardim Nova Santa Paula,São Paulo,RUA DOUTOR DONATO DOS SANTOS,Padrão,74.33,92.6,2.0,1.0,2.0,2.0,2.0,235000,7665
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA MARECHAL DEODORO,Padrão,324.05,4.9,3.0,3.0,0.0,0.0,4.0,590000,7647
S,Casas,São Carlos,1,JARDIM PAULISTA,São Paulo,RUA JÚLIO ROCHA,Padrão,146.0,200.0,2.0,1.0,2.0,2.0,2.0,330000,7639
S,Casas,São Carlos,1,Jardim Nossa Senhora Aparecida,São Paulo,Rua Aristides de Santi,Padrão,140.0,140.0,3.0,3.0,2.0,2.0,4.0,532001,7630
S,Casas,São Carlos,1,PARQUE SISI,São Paulo,RUA RISKALLA HADAD,Padrão,80.0,150.0,2.0,1.0,0.0,0.0,2.0,210000,7625
SL,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,428.0,630.0,4.0,7.0,2.0,2.0,8.0,2590000,7604
S,Casas,São Carlos,1,Jardim Santa Tereza,São Paulo,RUA MANOEL M. CARLOS PINTO,Padrão,150.0,300.0,4.0,2.0,0.0,0.0,4.0,266000,7595
S,Casas,São Carlos,1,JARDIM REAL,São Paulo,AV. CAPITÃO LUIZ BRANDÃO,Padrão,0.0,1037.6,2.0,1.0,1.0,1.0,2.0,795000,7587
S,Casas,São Carlos,1,PARQUE SANTA MÔNICA,São Paulo,RUA ANTÔNIO ALVARO ZUIM,Padrão,535.0,560.0,4.0,5.0,4.0,4.0,8.0,1300000,7519
S,Casas,São Carlos,1,BELVEDERE,São Paulo,RUA LUIZ ARNALDO WENZEL,Padrão,210.0,312.0,3.0,3.0,0.0,0.0,4.0,450000,7494
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,402.0,830.0,4.0,3.0,6.0,6.0,7.0,2350000,7489
S,Casas,São Carlos,1,SÃO JOÃO BATISTA,São Paulo,RUA JOAQUIM DA CRUZ PENALVA,Padrão,98.0,125.0,3.0,2.0,0.0,0.0,4.0,254000,7412
S,Casas,São Carlos,1,CENTRO,São Paulo,RUA RAFAEL DE ABREU SAMPAIO VIDAL,Padrão,260.0,332.0,4.0,3.0,5.0,5.0,6.0,800000,7380
S,Casas,São Carlos,1,Parque Sabará,São Paulo,Alameda Joaquim José da Silva Xavier,Padrão,350.0,820.0,3.0,3.0,8.0,8.0,6.0,1700000,7379
S,Casas,São Carlos,1,Jardim Cruzeiro do Sul,São Paulo,Rua Alberto Martins,Padrão,140.0,150.0,2.0,1.0,2.0,2.0,2.0,220000,7377
S,Casas,São Carlos,1,JARDIM BRASIL,São Paulo,RUA JESUÍNO DE ARRUDA,Padrão,190.0,456.0,3.0,2.0,0.0,0.0,3.0,600000,7372
S,Casas,São Carlos,1,Jardim Munique,São Paulo,RUA DOMINGOS JULIANO,Padrão,0.0,250.0,3.0,2.0,0.0,0.0,4.0,640000,7370
S,Casas,São Carlos,1,Parque Tecnológico Damha,São Paulo,Avenida Miguel Damha,Condomínio,700.0,1700.0,5.0,5.0,7.0,7.0,8.0,6000000,7369
S,Casas,São Carlos,1,Jardim Macarengo,São Paulo,RUA ADOLFO CATANI,Padrão,318.0,242.0,3.0,3.0,1.0,1.0,5.0,575000,7366
S,Casas,São Carlos,1,VILA NERY,São Paulo,RUA JOÃO NONATO,Padrão,305.0,250.0,3.0,2.0,0.0,0.0,4.0,1000000,7365
